"gene","drug","regulatory.approval","indication","interaction.score"
"FGFR4","PALIFERMIN","Approved","for treatment of antineoplasty-induced oral mucositis",0.27929612359412
"FGFR4","COMPOUND 34H [PMID: 27055065]","Not Approved","",1.11718449437648
"FGFR4","INFIGRATINIB","Approved","",0.0827544069908503
"FGFR4","FUTIBATINIB","Approved","",0.101562226761498
"FGFR4","EVEROLIMUS","Approved","immunosuppressant",0.0638391139643702
"FGFR4","FLUOROURACIL","Approved","",0.0187762099895207
"FGFR4","BAY1217389","Not Approved","",0.372394831458826
"FGFR4","BRIVANIB","Not Approved","",0.239396677366388
"FGFR4","NMS-P715","Not Approved","",0.558592247188239
"FGFR4","FGFR INHIBITOR ASP5878","Not Approved","",1.11718449437648
"FGFR4","TRAFERMIN","Not Approved","for treatment of diabetic foot ulcers,for treatment of periodontitis",0.27929612359412
"FGFR4","AZD-4547","Not Approved","",0.111718449437648
"FGFR4","FGF401","Not Approved","",1.11718449437648
"FGFR4","FP-1039","Not Approved","antineoplastic agent",0.27929612359412
"FGFR4","FGF-6","Not Approved","",2.23436898875296
"FGFR4","LUVIXASERTIB","Not Approved","",1.11718449437648
"FGFR4","BRIVANIB ALANINATE","Not Approved","",0.159597784910925
"FGFR4","DOVITINIB","Not Approved","antineoplastic agent",0.0221224652351778
"FGFR4","AZ3146","Not Approved","",1.11718449437648
"FGFR4","RO3280","Not Approved","",0.223436898875296
"FGFR4","MPI-0479605","Not Approved","",0.372394831458826
"FGFR4","INFIGRATINIB PHOSPHATE","Approved","",0.27929612359412
"FGFR4","EMPESERTIB","Not Approved","",0.372394831458826
"FGFR4","METHOTREXATE","Approved","DMARD",0.0199497231138657
"FGFR4","MPS1-IN-1","Not Approved","",0.558592247188239
"FGFR4","ENMD-2076","Not Approved","antineoplastic agent",0.0360382094960154
"FGFR4","GNE-7915","Not Approved","",0.558592247188239
"FGFR4","ROGARATINIB","Not Approved","",0.159597784910925
"FGFR4","FEXAGRATINIB","Not Approved","",0.13964806179706
"FGFR4","HESPERADIN","Not Approved","",0.027929612359412
"FGFR4","IONIS-FGFR4RX","Not Approved","",1.11718449437648
"FGFR4","COMPOUND 20 [PMID: 30998356]","Not Approved","",0.124131610486275
"FGFR4","FGFR4 ANTAGONIST INCB062079","Not Approved","",1.11718449437648
"FGFR4","XL-999","Not Approved","",0.101562226761498
"FGFR4","COMPOUND 27F [PMID: 25625617]","Not Approved","",1.11718449437648
"FGFR4","ALDAFERMIN","Not Approved","",0.372394831458826
"FGFR4","DERAZANTINIB","Not Approved","antineoplastic agent",0.13964806179706
"FGFR4","BOS172722","Not Approved","",0.186197415729413
"FGFR4","CYCLOPHOSPHAMIDE ANHYDROUS","Approved","",0.0272484023018653
"FGFR4","ERLOTINIB","Approved","antineoplastic agent",0.0189353304131606
"FGFR4","NINTEDANIB ESYLATE","Approved","antineoplastic agent",0.0893747595501183
"FGFR4","ENMD-981693","Not Approved","",0.0587991839145515
"FGFR4","PONATINIB","Approved","antineoplastic agent",0.0446873797750591
"FGFR4","LY-2874455","Not Approved","",0.27929612359412
"FGFR4","ERDAFITINIB","Approved","",0.0930987078647066
"FGFR4","CP-459632","Not Approved","",0.13964806179706
"IL23A","USTEKINUMAB","Approved","DMARD,antiinflammatory agent,Antipsoriatic Agents",1.64086472611545
"IL23A","GUSELKUMAB","Approved","",3.28172945223091
"IL23A","EBDAROKIMAB","Not Approved","",2.1878196348206
"IL23A","BRAZIKUMAB","Not Approved","",3.28172945223091
"IL23A","RISANKIZUMAB","Approved","",3.28172945223091
"IL23A","TILDRAKIZUMAB","Approved","",2.1878196348206
"IL23A","BRIAKINUMAB","Not Approved","antipsoriatic,for treatment of multiple sclerosis,antiinflammatory agent",4.37563926964121
"IL23A","MIRIKIZUMAB","Approved","",2.1878196348206
"TNFRSF13C","BAFF","Not Approved","",5.83418569285494
"TNFRSF13C","IANALUMAB","Not Approved","",35.0051141571297
"TNFRSF13C","IANALUMAB","Not Approved","",17.5025570785648
"LAMA3","OCRIPLASMIN","Approved","",1.38178082199196
"CCND2","PALBOCICLIB","Approved","",0.428634050903628
"CCND2","ABEMACICLIB","Approved","",0.552712328796784
"CCND2","RIBOCICLIB","Approved","antineoplastic agent",0.583418569285495
"CCND2","DECITABINE","Approved","antineoplastic agent",0.840122739771112
"CCND2","RONICICLIB","Not Approved","",0.375054794540675
"TLR4","NELFINAVIR","Approved","",0.760980742546297
"TLR4","ADJUVANT","Not Approved","",0.304392297018519
"TLR4","ERITORAN","Not Approved","for treatment of sepsis",4.56588445527778
"TLR4","INFLIXIMAB-DYYB","Approved","DMARD,antiinflammatory agent",0.147286595331541
"TLR4","RITONAVIR","Approved","",0.169106831676955
"TLR4","RECOMBINANT 70-KD HEAT-SHOCK PROTEIN","Not Approved","",0.456588445527778
"TLR4","GSK1795091","Not Approved","",4.56588445527778
"TLR4","TLR AGONIST CADI-05","Not Approved","",1.52196148509259
"TLR4","NEOCEPTIN-3","Not Approved","",1.14147111381945
"TLR4","ERITORAN TETRASODIUM","Not Approved","",1.14147111381945
"TLR4","DEFOSLIMOD","Not Approved","",1.14147111381945
"TLR4","METHOTREXATE","Approved","DMARD",0.0611502382403274
"TLR4","RESATORVID","Not Approved","",4.56588445527778
"TLR4","RESATORVID","Not Approved","for treatment of sepsis",4.56588445527778
"TLR4","FOLIC ACID","Approved","",0.190245185636574
"TLR4","PERTUSSIS VACCINE","Not Approved","",6.84882668291667
"TLR4","DEHYDRATED ALCOHOL","Approved","",0.0577960057630099
"TLR4","G100","Not Approved","",2.28294222763889
"TLR4","PARIDIPRUBART","Not Approved","",2.28294222763889
"TLR4","ACETAMINOPHEN","Approved","analgesic",0.0878054702938035
"TLR4","SAQUINAVIR","Approved","",0.507320495030865
"TLR4","CRX-555","Not Approved","",2.28294222763889
"TLR4","LPS","Not Approved","",2.28294222763889
"IL18R1","IBOCTADEKIN","Not Approved","",17.5025570785648
"IL2RA","INOLIMOMAB","Not Approved","",2.0591243621841
"IL2RA","HUMAN THYMOSIN-FRACTION 5","Not Approved","",1.02956218109205
"IL2RA","ALDESLEUKIN","Not Approved","antineoplastic agent",0.34318739369735
"IL2RA","BASILIXIMAB","Approved","immunomodulatory agent",1.71593696848675
"IL2RA","ANTITUBERCULAR AGENT","Not Approved","",1.02956218109205
"IL2RA","SHO-SAIKO-TO","Not Approved","",0.514781090546025
"IL2RA","VERAPAMIL","Approved","antihypertensive agent",0.0457583191596466
"IL2RA","IL-2/9/15 GAMMA CHAIN RECEPTOR INHIBITOR BNZ-1","Not Approved","",0.257390545273012
"IL2RA","ALDESLEUKIN","Approved","antineoplastic agent",0.171593696848675
"IL2RA","DINITROCHLOROBENZENE","Not Approved","",0.686374787394699
"IL2RA","LMB-2","Not Approved","",2.0591243621841
"IL2RA","METHYLPREDNISOLONE","Approved","Anti-Inflammatory Agents; Glucocorticoids",0.114395797899116
"IL2RA","ANTISERUM","Not Approved","",0.0588321246338314
"IL2RA","DHA-PACLITAXEL","Not Approved","",2.0591243621841
"IL2RA","MEGESTROL ACETATE","Approved","Hormonal; Contraceptives,Antineoplastic Agents",0.228791595798233
"IL2RA","DACLIZUMAB","Approved","immunosuppressant",1.02956218109205
"IL2RA","THERAPEUTIC HORMONE","Not Approved","",0.0467982809587295
"IL2RA","RECOMBINANT INTERLEUKIN-2","Not Approved","antineoplastic agent",0.34318739369735
"IL2RA","CAMIDANLUMAB TESIRINE","Not Approved","",1.02956218109205
"IL2RA","MONOCLONAL ANTIBODY R24","Not Approved","",2.0591243621841
"IL2RA","METHIMAZOLE","Approved","Antithyroid Agents",0.196107082112771
"IL2RA","CHINESE HERBS","Not Approved","",0.514781090546025
"IL2RA","PACLITAXEL","Approved","for treatment of peripheral arterial disease (PAD),DMARD,antiinflammatory agent,antineoplastic agent",0.0190659663165194
"IL2RA","BECLOMETHASONE DIPROPIONATE","Approved","glucocorticoid,antiinflammatory agent",0.20591243621841
"IL2RA","DEXTRAN SULFATE","Not Approved","",0.34318739369735
"IL2RA","BRYOSTATIN","Not Approved","for treatment of alzheimer's disease",0.171593696848675
"IL2RA","CAFFEINE","Approved","Central Nervous System Stimulants",0.0556520097887594
"IL2RA","STAUROSPORINE","Not Approved","",0.0735401557922892
"IL2RA","INTERFERON BETA-1B","Approved","for treatment of multiple sclerosis",0.20591243621841
"IL2RA","HUMAN CHORIONIC GONADOTROPIN","Approved","",0.108374966430742
"IL2RA","CETIRIZINE HYDROCHLORIDE","Approved","antiallergy agent",0.294160623169157
"IL2RA","THYROXINE","Not Approved","",0.171593696848675
"IL2RA","DIDANOSINE","Approved","",0.147080311584578
"IL2RA","HEPATITIS B VACCINE","Not Approved","",1.02956218109205
"IL2RA","MERCAPTOPURINE","Approved","Antineoplastic Agents",0.0457583191596466
"IL2RA","PROGESTERONE","Approved","for reducing the risk of pre-term birth for women with short cervix a mid-pregnancy,for prevention of preterm delivery,for symptomatic treatment of menopausal symptoms,neuroprotectant for stroke victims",0.0349004129183745
"IL2RA","INTERLEUKIN-2 GENE","Not Approved","",2.0591243621841
"IL2RA","CLADRIBINE","Approved","",0.13727495747894
"IL2RA","ANTI-TAC 90 Y-HAT","Not Approved","",1.02956218109205
"IL2RA","ISOTRETINOIN","Approved","for treatment of acne",0.128695272636506
"IL2RA","LENTINAN","Not Approved","",2.0591243621841
"IL2RA","PROPYLTHIOURACIL","Approved","Antithyroid Agents",0.102956218109205
"IL2RA","FLUOROURACIL","Approved","",0.0173035660687739
"IL2RA","THEOPHYLLINE","Approved","bronchodilator",0.0762638652660777
"IL2RA","ATORVASTATIN CALCIUM TRIHYDRATE","Approved","anticholesterolaemic agent,antihypecholesterolemic agent",0.0374386247669836
"IL2RA","FARNESYLTRANSFERASE/GERANYLGERANYLTRANSFERASE INHIBITOR L-778,123","Not Approved","",2.0591243621841
"IL2RA","DENILEUKIN DIFTITOX","Approved","antineoplastic agent",0.857968484243374
"IL2RA","FLUTAMIDE","Approved","Hormonal,Antineoplastic Agents",0.102956218109205
"IL2RA","GARLIC","Not Approved","",0.20591243621841
"IL2RA","DRUGSATFDA.NDA:008378","Not Approved","",0.228791595798233
"IL2RA","DECITABINE","Approved","antineoplastic agent",0.0823649744873639
"IL2RB","PEGENZILEUKIN","Not Approved","",2.01952581675748
"IL2RB","RECOMBINANT INTERLEUKIN-2","Not Approved","antineoplastic agent",1.34635054450499
"IL2RB","DACLIZUMAB","Approved","immunosuppressant",1.00976290837874
"IL2RB","DENILEUKIN DIFTITOX","Approved","antineoplastic agent",1.34635054450499
"IL2RB","HUMIK-BETA-1","Not Approved","",4.03905163351496
"IL2RB","ALDESLEUKIN","Approved","antineoplastic agent",0.403905163351496
"IL2RB","SIMLUKAFUSP ALFA","Not Approved","",1.34635054450499
"IL2RB","BASILIXIMAB","Approved","immunomodulatory agent",1.34635054450499
"IL2RB","ALDESLEUKIN","Not Approved","antineoplastic agent",1.34635054450499
"IL2RB","MIK-BETA-1","Not Approved","",4.03905163351496
"IL2RB","RECOMBINANT HUMAN INTERLEUKIN-15","Not Approved","",1.34635054450499
"IL2RB","BEMPEGALDESLEUKIN","Not Approved","",4.03905163351496
"IL2RB","LEUKOCYTE INTERLEUKIN","Not Approved","",4.03905163351496
"EREG","CETUXIMAB","Approved","antineoplastic agent",0.243091070535623
"EREG","HUMAN CHORIONIC GONADOTROPIN","Approved","",0.921187214661307
"EREG","E6201","Not Approved","",1.25018264846892
"EREG","FEPIXNEBART","Not Approved","",4.37563926964121
"EREG","FEPIXNEBART","Not Approved","",4.37563926964121
"EREG","PANITUMUMAB","Approved","antineoplastic agent",0.437563926964121
"IL1RL1","ASTEGOLIMAB","Not Approved","",17.5025570785648
"CSF2","GIMSILUMAB","Not Approved","",1.40020456628519
"CSF2","DIAZIQUONE","Not Approved","",0.700102283142593
"CSF2","TALIMOGENE LAHERPAREPVEC","Approved","antineoplastic agent",0.350051141571297
"CSF2","PROTEASOME INHIBITOR","Not Approved","",0.0700102283142593
"CSF2","HORSE ANTI-MOUSE ANTI-LYMPHOCYTE SERUM","Not Approved","",1.40020456628519
"CSF2","LACTULOSE","Approved","",0.350051141571297
"CSF2","METHIMAZOLE","Approved","Antithyroid Agents",0.100014611877513
"CSF2","PEXASTIMOGENE DEVACIREPVEC","Not Approved","",1.40020456628519
"CSF2","IDARUBICIN","Approved","Antineoplastic Agents",0.0291709284642747
"CSF2","OTILIMAB","Not Approved","DMARD,antiinflammatory agent",2.10030684942778
"CSF2","TERFENADINE","Approved","Anti-Allergic Agents",0.0777891425713993
"CSF2","MILTEFOSINE","Approved","",0.233367427714198
"CSF2","PERFOSFAMIDE","Not Approved","",0.233367427714198
"CSF2","CETIRIZINE HYDROCHLORIDE","Approved","antiallergy agent",0.200029223755027
"CSF2","TETANUS TOXOID","Not Approved","",0.466734855428395
"CSF2","MULTIDRUG RESISTANCE MODULATOR","Not Approved","",0.700102283142593
"CSF2","STREPTOZOCIN","Approved","",0.0304392297018519
"CSF2","STAUROSPORINE","Not Approved","",0.0500073059387567
"CSF2","NAMILUMAB","Not Approved","DMARD,antiinflammatory agent",2.10030684942778
"CSF2","FLUTICASONE","Approved","glucocorticoid,antiinflammatory agent,for treatment of symptomatic exophthalmos associated with thyroid-related eye disease,bronchodilator",0.0736949771729046
"CSF2","AMIKACIN","Approved","",0.30004383563254
"CSF2","RECOMBINANT OX40 LIGAND","Not Approved","",0.700102283142593
"CSF2","MITOFLAXONE","Not Approved","",0.700102283142593
"CSF2","THERAPEUTIC HORMONE","Not Approved","",0.0318228310519361
"CSF2","MPA","Not Approved","",0.140020456628519
"CSF2","CYTARABINE","Approved","antineoplastic agent",0.0259297141904664
"CSF2","RECOMBINANT INTERLEUKIN-1","Not Approved","antineoplastic agent",0.0777891425713993
"CSF2","LENZILUMAB","Not Approved","",1.40020456628519
"CSF2","TICARCILLIN","Not Approved","",0.700102283142593
"CSF2","TRIVALENT INFLUENZA VACCINE","Not Approved","",1.40020456628519
"CSF2","VINBLASTINE","Approved","Antineoplastic Agents",0.041182487243682
"CSF2","CRETOSTIMOGENE GRENADENOREPVEC","Not Approved","",0.700102283142593
"CSF2","ETANERCEPT-SZZS","Approved","DMARD,antiinflammatory agent",0.0538540217801995
"CSF2","GM-CSF-ENCODING ONCOLYTIC ADENOVIRUS CGTG-102","Not Approved","",0.700102283142593
"CSF2","RECOMBINANT TYROSINASE-RELATED PROTEIN-2","Not Approved","",1.40020456628519
"CSF2","ACLARUBICIN","Not Approved","",0.466734855428395
"CSF2","BCG VACCINE","Not Approved","",1.40020456628519
"CSF2","OMEPRAZOLE","Approved","Proton pump inhibitor,antiulcer agent",0.0378433666563564
"CSF2","TRIFLUOPERAZINE","Approved","Antiemetics; Antipsychotic Agents",0.0466734855428396
"CSF2","IMMUNOTOXIN","Not Approved","",0.175025570785648
"CSF2","DITIOCARB","Not Approved","",0.350051141571297
"CSF2","EPIGALLOCATECHIN GALLATE","Approved","",0.123547461731046
"CSF2","ISOPROTERENOL","Approved","Bronchodilator Agents; Cardiotonic Agents",0.0437563926964121
"CSF2","CABIRALIZUMAB","Not Approved","",0.350051141571297
"CSF2","LENZILUMAB","Not Approved","",0.700102283142593
"CSF2","INTERFERON ALFA-2B","Approved","Antineoplastic Agents; Immunomodulatory Agents,for treatment of hepatitis B and C,for treatment of hepatitis,for treatment of hepatitis C",0.100014611877513
"CSF2","RECOMBINANT TRANSFORMING GROWTH FACTOR-BETA-2","Not Approved","",0.280040913257037
"CSF2","INSULIN, REGULAR, HUMAN","Approved","for treatment of diabetic foot ulcers,antidiabetic",0.0264189540808526
"CSF2","INTERLEUKIN-11","Approved","thrombopoietic",0.140020456628519
"CSF2","VINORELBINE","Approved","antineoplastic agent",0.0538540217801995
"CSF2","PROCARBAZINE","Approved","",0.280040913257037
"CSF2","GP100 ANTIGEN","Not Approved","",0.466734855428395
"CSF2","GM-CSF","Not Approved","vaccine,antineoplastic agent",0.0437563926964121
"CSF2","PLONMARLIMAB","Not Approved","",0.700102283142593
"CSF2","CILOSTAZOL","Approved","Platelet Aggregation Inhibitors",0.100014611877513
"CSF2","STAVUDINE","Approved","",0.107708043560399
"CSF2","MAVRILIMUMAB","Not Approved","DMARD,antiinflammatory agent",0.233367427714198
"CSF2","DEHYDRATED ALCOHOL","Approved","",0.0177241084339897
"CSF2","BECLOMETHASONE DIPROPIONATE","Approved","glucocorticoid,antiinflammatory agent",0.140020456628519
"CSF2","MELANOMA VACCINE","Not Approved","",0.350051141571297
"CSF2","KB002","Not Approved","antiasthmatic agent,DMARD,antiinflammatory agent",0.700102283142593
"CSF2","FAMCICLOVIR","Approved","",1.40020456628519
"CSF2","INDINAVIR","Approved","",0.140020456628519
"CSF2","MART-1 ANTIGEN","Not Approved","",0.700102283142593
"CSF2","TEMOZOLOMIDE","Approved","",0.105015342471389
"CSF2","MASOPROCOL","Approved","",0.0304392297018519
"CSF2","MONOMETHYL FUMARATE","Approved","",0.420061369885556
"CSF2","GEMOGENOVATUCEL-T","Not Approved","",0.350051141571297
"CSF2","INTERLEUKIN-12 GENE","Not Approved","",0.700102283142593
"CSF2","PLATINUM","Not Approved","",0.0700102283142593
"CSF2","IL-3","Not Approved","",0.233367427714198
"CSF2","VACCINE","Not Approved","",0.127291324207744
"CSF2","ROQUINIMEX","Not Approved","",0.700102283142593
"CSF2","MECHLORETHAMINE","Approved","",0.127291324207744
"CSF2","SODIUM SALICYLATE","Approved","",0.350051141571297
"INSR","INSULIN ZINC SUSP SEMISYNTHETIC PURIFIED HUMAN","Approved","",0.75010958908135
"INSR","LINIFANIB","Not Approved","antineoplastic agent",0.00937636986351688
"INSR","INSULIN GLULISINE, HUMAN","Approved","antidiabetic",1.5002191781627
"INSR","INSULIN ASPART PROTAMINE RECOMBINANT","Approved","",0.75010958908135
"INSR","INSULIN ZINC SUSP BEEF","Approved","",0.75010958908135
"INSR","INSULIN, REGULAR, PORK","Approved","",1.5002191781627
"INSR","INSULIN, ISOPHANE","Approved","",0.75010958908135
"INSR","GW441756X","Not Approved","",0.0115401475243285
"INSR","INSULIN ZINC SUSP PROMPT PURIFIED PORK","Approved","",0.75010958908135
"INSR","INSULIN ZINC SUSP EXTENDED PURIFIED BEEF","Approved","",0.75010958908135
"INSR","INSULIN GLARGINE-YFGN","Approved","antidiabetic",1.5002191781627
"INSR","INSULIN, REGULAR, HUMAN","Approved","for treatment of diabetic foot ulcers,antidiabetic",0.0424590333442273
"INSR","INSULIN DEGLUDEC","Approved","",0.375054794540675
"INSR","TOZASERTIB","Not Approved","antineoplastic agent",0.0102754738230322
"INSR","TAMATINIB","Not Approved","",0.00926061221088086
"INSR","INSULIN SUSP ISOPHANE PURIFIED PORK","Approved","",0.75010958908135
"INSR","INSULIN DETEMIR","Approved","antidiabetic",1.5002191781627
"INSR","INSULIN SUSP PROTAMINE ZINC PURIFIED PORK","Approved","",0.75010958908135
"INSR","DOVITINIB","Not Approved","antineoplastic agent",0.00742682761466683
"INSR","INSULIN HUMAN, ISOPHANE","Not Approved","",0.75010958908135
"INSR","CYC-116","Not Approved","",0.00773308854723041
"INSR","METFORMIN GLYCINATE","Not Approved","",1.5002191781627
"INSR","INSULIN [INJECTION], BIPHASIC","Approved","",0.75010958908135
"INSR","INSULIN PURIFIED BEEF","Approved","",0.75010958908135
"INSR","INSULIN ZINC, PROMPT","Approved","",0.75010958908135
"INSR","METHAZOLAMIDE","Not Approved","",0.75010958908135
"INSR","SP-600125","Not Approved","",0.00842819763012753
"INSR","INSULIN SUSP ISOPHANE BEEF/PORK","Approved","",0.75010958908135
"INSR","INSULIN SUSP ISOPHANE RECOMBINANT HUMAN","Approved","",0.375054794540675
"INSR","INSULIN SUSP PROTAMINE ZINC PURIFIED BEEF","Approved","",0.75010958908135
"INSR","INSULIN ZINC, EXTENDED","Approved","",0.75010958908135
"INSR","AGT-182","Not Approved","",0.75010958908135
"INSR","INSULIN PEGLISPRO","Not Approved","",0.75010958908135
"INSR","INSULIN PURIFIED PORK","Approved","",0.75010958908135
"INSR","INSULIN LISPRO PROTAMINE RECOMBINANT","Approved","",0.75010958908135
"INSR","INSULIN ZINC SUSP PURIFIED BEEF/PORK","Approved","",0.75010958908135
"INSR","INSULIN, PROTAMINE ZINC","Approved","",0.75010958908135
"INSR","INSULIN LISPRO-AABC","Approved","",0.75010958908135
"INSR","RG-1530","Not Approved","",0.00797988924554628
"INSR","GO-6976","Not Approved","",0.0174444090484035
"INSR","HESPERADIN","Not Approved","",0.0187527397270338
"INSR","BMS-754807","Not Approved","antineoplastic agent",0.0833455098979278
