ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0031623,receptor internalization,7/360,127/18888,0.05511811,2.891863517,2.981824924,0.010973157,0.26165669,0.241670268,23237/6424/1950/2207/9463/133/1759,7
GO:0071902,positive regulation of protein serine/threonine kinase activity,7/360,127/18888,0.05511811,2.891863517,2.981824924,0.010973157,0.26165669,0.241670268,8817/150/7099/1950/5319/56034/3815,7
GO:0070664,negative regulation of leukocyte proliferation,6/360,98/18888,0.06122449,3.212244898,3.060562971,0.011159069,0.264384104,0.244189351,7305/11326/6469/4332/1378/3965,6
GO:0003071,renal system process involved in regulation of systemic arterial blood pressure,3/360,25/18888,0.12,6.296,3.693440167,0.011572852,0.270294974,0.249648725,5800/56670/8529,3
GO:0036344,platelet morphogenesis,3/360,25/18888,0.12,6.296,3.693440167,0.011572852,0.270294974,0.249648725,2623/80739/25946,3
GO:0051588,regulation of neurotransmitter transport,6/360,99/18888,0.060606061,3.17979798,3.031101499,0.011694249,0.270294974,0.249648725,5413/8864/5028/815/5582/79772,6
GO:0007596,blood coagulation,10/360,226/18888,0.044247788,2.321533923,2.785940984,0.011701081,0.270294974,0.249648725,5054/151/2623/150/8529/80739/7099/2207/6469/5028,10
GO:0098773,skin epidermis development,7/360,129/18888,0.054263566,2.847028424,2.934148309,0.011888659,0.270477861,0.249817642,9314/6469/2252/1747/6615/3868/3872,7
GO:0032722,positive regulation of chemokine production,5/360,72/18888,0.069444444,3.643518519,3.132589029,0.012074905,0.270477861,0.249817642,566/7099/64581/3965/9173,5
GO:0043954,cellular component maintenance,5/360,72/18888,0.069444444,3.643518519,3.132589029,0.012074905,0.270477861,0.249817642,3801/22941/9463/91752/25861,5
GO:0050766,positive regulation of phagocytosis,5/360,72/18888,0.069444444,3.643518519,3.132589029,0.012074905,0.270477861,0.249817642,566/2207/5199/2209/64581,5
GO:0051148,negative regulation of muscle cell differentiation,5/360,72/18888,0.069444444,3.643518519,3.132589029,0.012074905,0.270477861,0.249817642,4856/6469/8324/627/79365,5
GO:1900271,regulation of long-term synaptic potentiation,4/360,47/18888,0.085106383,4.465248227,3.31550566,0.012151133,0.270545699,0.249880298,23237/7305/85358/1139,4
GO:2001237,negative regulation of extrinsic apoptotic signaling pathway,6/360,100/18888,0.06,3.148,3.002012324,0.012247276,0.271053495,0.250349306,219699/5054/3655/3304/2623/3082,6
GO:0050920,regulation of chemotaxis,10/360,229/18888,0.043668122,2.291120815,2.740052671,0.012741404,0.275257415,0.254232113,5054/8817/57556/1843/5800/566/56670/4856/9048/3965,10
GO:0006801,superoxide metabolic process,5/360,73/18888,0.068493151,3.593607306,3.094795874,0.01276599,0.275257415,0.254232113,7305/4353/1536/10811/64581,5
GO:0032732,positive regulation of interleukin-1 production,5/360,73/18888,0.068493151,3.593607306,3.094795874,0.01276599,0.275257415,0.254232113,566/7305/7099/64581/3965,5
GO:0002092,positive regulation of receptor internalization,3/360,26/18888,0.115384615,6.053846154,3.594456983,0.012900753,0.275257415,0.254232113,6424/1950/9463,3
GO:0009435,NAD biosynthetic process,3/360,26/18888,0.115384615,6.053846154,3.594456983,0.012900753,0.275257415,0.254232113,4837/23498/8942,3
GO:0072010,glomerular epithelium development,3/360,26/18888,0.115384615,6.053846154,3.594456983,0.012900753,0.275257415,0.254232113,4868/5800/182,3
GO:0051091,positive regulation of DNA-binding transcription factor activity,10/360,230/18888,0.043478261,2.28115942,2.724915363,0.0131032,0.275257415,0.254232113,3304/7099/5319/815/64581/338382/6280/3815/3965/25893,10
GO:0097191,extrinsic apoptotic signaling pathway,10/360,230/18888,0.043478261,2.28115942,2.724915363,0.0131032,0.275257415,0.254232113,219699/5054/3655/3304/2623/3082/4055/7099/3856/64798,10
GO:0008154,actin polymerization or depolymerization,9/360,196/18888,0.045918367,2.409183673,2.764306672,0.013108027,0.275257415,0.254232113,1440/4868/8522/6708/79778/91663/85462/375307/6710,9
GO:0002366,leukocyte activation involved in immune response,12/360,301/18888,0.03986711,2.091694352,2.661326334,0.01318197,0.275257415,0.254232113,2268/56670/401258/2623/7305/7099/2207/6571/1378/3815/3965/202309,12
GO:0001841,neural tube formation,6/360,102/18888,0.058823529,3.08627451,2.944915571,0.013408033,0.276429523,0.255314691,131405/5754/10395/133/57167/10653,6
GO:0050817,coagulation,10/360,231/18888,0.043290043,2.271284271,2.709856088,0.013472666,0.276429523,0.255314691,5054/151/2623/150/8529/80739/7099/2207/6469/5028,10
GO:0050731,positive regulation of peptidyl-tyrosine phosphorylation,8/360,164/18888,0.048780488,2.559349593,2.795661391,0.013516843,0.276429523,0.255314691,1440/2623/3082/1950/2252/2209/1942/3815,8
GO:0070663,regulation of leukocyte proliferation,11/360,267/18888,0.041198502,2.161548065,2.664463564,0.013804957,0.276429523,0.255314691,7305/11326/3568/7099/6469/6708/1438/4332/1378/3815/3965,11
GO:0033674,positive regulation of kinase activity,12/360,303/18888,0.03960396,2.077887789,2.636525967,0.013825107,0.276429523,0.255314691,8817/151/566/150/7099/1950/5319/2209/56034/1942/3815/9966,12
GO:0014902,myotube differentiation,7/360,133/18888,0.052631579,2.761403509,2.841480061,0.013883165,0.276429523,0.255314691,575/4868/552/4856/6469/627/79365,7
GO:0051250,negative regulation of lymphocyte activation,8/360,165/18888,0.048484848,2.543838384,2.776352192,0.013978229,0.276429523,0.255314691,2268/441478/7305/11326/6469/4332/1378/3965,8
GO:0032369,negative regulation of lipid transport,4/360,49/18888,0.081632653,4.282993197,3.207432824,0.014013969,0.276429523,0.255314691,8529/1950/6469/22925,4
GO:0050808,synapse organization,17/360,493/18888,0.034482759,1.809195402,2.537730151,0.014034596,0.276429523,0.255314691,575/23237/5800/9379/79012/5754/22941/339855/7846/627/85358/9463/1139/1942/91752/6710/22859,17
GO:0052547,regulation of peptidase activity,12/360,304/18888,0.039473684,2.071052632,2.624197247,0.014155521,0.276429523,0.255314691,5054/9314/1475/1471/10395/64581/1378/1942/6280/144568/3965/9966,12
GO:0002227,innate immune response in mucosa,3/360,27/18888,0.111111111,5.82962963,3.500514019,0.014312085,0.276429523,0.255314691,6036/5319/8347,3
GO:0002263,cell activation involved in immune response,12/360,305/18888,0.039344262,2.064262295,2.611915676,0.01449192,0.276429523,0.255314691,2268/56670/401258/2623/7305/7099/2207/6571/1378/3815/3965/202309,12
GO:0032642,regulation of chemokine production,6/360,104/18888,0.057692308,3.026923077,2.889205059,0.014643619,0.276429523,0.255314691,566/9314/7099/64581/3965/9173,6
GO:0016102,diterpenoid biosynthetic process,2/360,10/18888,0.2,10.49333333,4.185614327,0.014733933,0.276429523,0.255314691,220/8644,2
GO:0018023,peptidyl-lysine trimethylation,2/360,10/18888,0.2,10.49333333,4.185614327,0.014733933,0.276429523,0.255314691,85002/653333,2
GO:0060346,bone trabecula formation,2/360,10/18888,0.2,10.49333333,4.185614327,0.014733933,0.276429523,0.255314691,2201/7059,2
GO:0070432,regulation of nucleotide-binding oligomerization domain containing 2 signaling pathway,2/360,10/18888,0.2,10.49333333,4.185614327,0.014733933,0.276429523,0.255314691,3304/7099,2
GO:0097267,omega-hydroxylase P450 pathway,2/360,10/18888,0.2,10.49333333,4.185614327,0.014733933,0.276429523,0.255314691,8529/1558,2
GO:0098598,learned vocalization behavior or vocal learning,2/360,10/18888,0.2,10.49333333,4.185614327,0.014733933,0.276429523,0.255314691,9379/85358,2
GO:1903044,protein localization to membrane raft,2/360,10/18888,0.2,10.49333333,4.185614327,0.014733933,0.276429523,0.255314691,481/91663,2
GO:0072175,epithelial tube formation,7/360,135/18888,0.051851852,2.720493827,2.796424483,0.014965439,0.278565161,0.2572872,131405/5754/1950/10395/133/57167/10653,7
GO:0002260,lymphocyte homeostasis,5/360,76/18888,0.065789474,3.451754386,2.985277732,0.014998503,0.278565161,0.2572872,3957/6708/3965/124976/202309,5
GO:0015837,amine transport,6/360,105/18888,0.057142857,2.998095238,2.86184972,0.015290168,0.279764655,0.258395072,151/552/8864/150/5028/6571,6
GO:0032602,chemokine production,6/360,105/18888,0.057142857,2.998095238,2.86184972,0.015290168,0.279764655,0.258395072,566/9314/7099/64581/3965/9173,6
GO:0045639,positive regulation of myeloid cell differentiation,6/360,105/18888,0.057142857,2.998095238,2.86184972,0.015290168,0.279764655,0.258395072,1440/3304/2623/7305/182/338382,6
GO:0019359,nicotinamide nucleotide biosynthetic process,3/360,28/18888,0.107142857,5.621428571,3.411166249,0.015807474,0.280886646,0.25943136,4837/23498/8942,3
GO:0019363,pyridine nucleotide biosynthetic process,3/360,28/18888,0.107142857,5.621428571,3.411166249,0.015807474,0.280886646,0.25943136,4837/23498/8942,3
GO:0032703,negative regulation of interleukin-2 production,3/360,28/18888,0.107142857,5.621428571,3.411166249,0.015807474,0.280886646,0.25943136,9454/11326/1378,3
GO:0043304,regulation of mast cell degranulation,3/360,28/18888,0.107142857,5.621428571,3.411166249,0.015807474,0.280886646,0.25943136,2268/2623/3965,3
GO:0051953,negative regulation of amine transport,3/360,28/18888,0.107142857,5.621428571,3.411166249,0.015807474,0.280886646,0.25943136,151/150/5028,3
GO:0090025,regulation of monocyte chemotaxis,3/360,28/18888,0.107142857,5.621428571,3.411166249,0.015807474,0.280886646,0.25943136,5054/1843/4856,3
GO:0002532,production of molecular mediator involved in inflammatory response,6/360,106/18888,0.056603774,2.969811321,2.834817552,0.01595625,0.282092608,0.260545206,5054/401258/7099/6571/64581/6280,6
GO:0022408,negative regulation of cell-cell adhesion,9/360,203/18888,0.044334975,2.326108374,2.647883998,0.016142994,0.282092608,0.260545206,441478/9314/11326/182/6469/91663/1378/10653/3965,9
GO:0007009,plasma membrane organization,8/360,170/18888,0.047058824,2.469019608,2.681889015,0.016458899,0.282092608,0.260545206,147650/9935/6708/94121/79628/1378/6280/389610,8
GO:0044703,multi-organism reproductive process,9/360,204/18888,0.044117647,2.314705882,2.631644551,0.016615336,0.282092608,0.260545206,23764/6696/151/2354/552/150/51673/133/3965,9
GO:2000242,negative regulation of reproductive process,5/360,78/18888,0.064102564,3.363247863,2.915282509,0.01662357,0.282092608,0.260545206,431705/1843/6615/23213/3815,5
GO:0030593,neutrophil chemotaxis,6/360,107/18888,0.056074766,2.942056075,2.808101281,0.01664213,0.282092608,0.260545206,2920/1441/2207/5319/2921/6280,6
GO:0010517,regulation of phospholipase activity,4/360,52/18888,0.076923077,4.035897436,3.05571535,0.017131718,0.282092608,0.260545206,552/5319/22925/3815,4
GO:0001776,leukocyte homeostasis,6/360,108/18888,0.055555556,2.914814815,2.781693862,0.017348071,0.282092608,0.260545206,338442/3957/6708/3965/124976/202309,6
GO:0003094,glomerular filtration,3/360,29/18888,0.103448276,5.427586207,3.326022356,0.017387408,0.282092608,0.260545206,5800/3512/23213,3
GO:2000273,positive regulation of signaling receptor activity,3/360,29/18888,0.103448276,5.427586207,3.326022356,0.017387408,0.282092608,0.260545206,151/150/85358,3
GO:0006836,neurotransmitter transport,9/360,206/18888,0.04368932,2.29223301,2.599448554,0.017590268,0.282092608,0.260545206,5413/9379/8864/5028/815/2901/5582/6571/79772,9
GO:0071674,mononuclear cell migration,9/360,206/18888,0.04368932,2.29223301,2.599448554,0.017590268,0.282092608,0.260545206,5054/1843/5800/4856/9048/8174/3965/148823/124976,9
GO:0001821,histamine secretion,2/360,11/18888,0.181818182,9.539393939,3.948893063,0.017783436,0.282092608,0.260545206,401258/6571,2
GO:0001973,G protein-coupled adenosine receptor signaling pathway,2/360,11/18888,0.181818182,9.539393939,3.948893063,0.017783436,0.282092608,0.260545206,55/5028,2
GO:0006182,cGMP biosynthetic process,2/360,11/18888,0.181818182,9.539393939,3.948893063,0.017783436,0.282092608,0.260545206,2983/3000,2
GO:0006568,tryptophan metabolic process,2/360,11/18888,0.181818182,9.539393939,3.948893063,0.017783436,0.282092608,0.260545206,23498/8942,2
GO:0032836,glomerular basement membrane development,2/360,11/18888,0.181818182,9.539393939,3.948893063,0.017783436,0.282092608,0.260545206,4868/23213,2
GO:0034115,negative regulation of heterotypic cell-cell adhesion,2/360,11/18888,0.181818182,9.539393939,3.948893063,0.017783436,0.282092608,0.260545206,9314/91663,2
GO:0034776,response to histamine,2/360,11/18888,0.181818182,9.539393939,3.948893063,0.017783436,0.282092608,0.260545206,401258/26,2
GO:0035588,G protein-coupled purinergic receptor signaling pathway,2/360,11/18888,0.181818182,9.539393939,3.948893063,0.017783436,0.282092608,0.260545206,55/5028,2
GO:0048241,epinephrine transport,2/360,11/18888,0.181818182,9.539393939,3.948893063,0.017783436,0.282092608,0.260545206,151/150,2
GO:0060601,lateral sprouting from an epithelium,2/360,11/18888,0.181818182,9.539393939,3.948893063,0.017783436,0.282092608,0.260545206,6469/23213,2
GO:0070189,kynurenine metabolic process,2/360,11/18888,0.181818182,9.539393939,3.948893063,0.017783436,0.282092608,0.260545206,51166/8942,2
GO:0070587,regulation of cell-cell adhesion involved in gastrulation,2/360,11/18888,0.181818182,9.539393939,3.948893063,0.017783436,0.282092608,0.260545206,9314/91663,2
GO:0072015,podocyte development,2/360,11/18888,0.181818182,9.539393939,3.948893063,0.017783436,0.282092608,0.260545206,4868/182,2
GO:0070661,leukocyte proliferation,13/360,352/18888,0.036931818,1.937689394,2.475373827,0.018031918,0.284266865,0.262553384,7305/11326/3568/4883/7099/6469/6708/1438/4332/1378/3815/3965/202309,13
GO:0032760,positive regulation of tumor necrosis factor production,6/360,109/18888,0.055045872,2.888073394,2.755588477,0.018074327,0.284266865,0.262553384,566/7305/7099/1536/64581/3965,6
GO:0048260,positive regulation of receptor-mediated endocytosis,4/360,53/18888,0.075471698,3.959748428,3.00765758,0.018259453,0.284755015,0.263004247,5054/6424/1950/9463,4
GO:0060688,regulation of morphogenesis of a branching structure,4/360,53/18888,0.075471698,3.959748428,3.00765758,0.018259453,0.284755015,0.263004247,3082/6469/2252/23213,4
GO:0040013,negative regulation of locomotion,15/360,431/18888,0.034802784,1.825986079,2.417960914,0.01884968,0.289782388,0.267647609,5054/575/57556/4286/1843/5800/4856/9314/182/6469/10395/23213/3868/10653/79772,15
GO:0052548,regulation of endopeptidase activity,11/360,280/18888,0.039285714,2.061190476,2.493681482,0.018968801,0.289782388,0.267647609,5054/9314/1471/10395/64581/1378/1942/6280/144568/3965/9966,11
GO:2001234,negative regulation of apoptotic signaling pathway,10/360,244/18888,0.040983607,2.150273224,2.520837472,0.019016992,0.289782388,0.267647609,219699/5054/3655/3304/2623/3082/90993/627/6615/25946,10
GO:0008209,androgen metabolic process,3/360,30/18888,0.1,5.246666667,3.244736651,0.019052251,0.289782388,0.267647609,6696/6469/133,3
GO:0038094,Fc-gamma receptor signaling pathway,3/360,30/18888,0.1,5.246666667,3.244736651,0.019052251,0.289782388,0.267647609,2268/2207/2209,3
GO:0043032,positive regulation of macrophage activation,3/360,30/18888,0.1,5.246666667,3.244736651,0.019052251,0.289782388,0.267647609,1050/7099/9173,3
GO:0038093,Fc receptor signaling pathway,4/360,54/18888,0.074074074,3.886419753,2.960762383,0.019432258,0.294350919,0.271867176,2268/2207/2209/3815,4
GO:0002703,regulation of leukocyte mediated immunity,10/360,246/18888,0.040650407,2.132791328,2.49281292,0.019999652,0.295505141,0.272933234,5819/2268/2623/7305/7099/2209/64581/1378/3815/3965,10
GO:0046928,regulation of neurotransmitter secretion,5/360,82/18888,0.06097561,3.199186992,2.781886057,0.02021529,0.295505141,0.272933234,5413/5028/815/5582/79772,5
GO:0061844,antimicrobial humoral immune response mediated by antimicrobial peptide,5/360,82/18888,0.06097561,3.199186992,2.781886057,0.02021529,0.295505141,0.272933234,2920/5319/2921/6280/8347,5
GO:2001233,regulation of apoptotic signaling pathway,14/360,396/18888,0.035353535,1.854882155,2.396516214,0.020250847,0.295505141,0.272933234,219699/5054/3655/3304/2623/3082/4055/90993/7099/627/6615/6280/64798/25946,14
GO:0043410,positive regulation of MAPK cascade,16/360,475/18888,0.033684211,1.767298246,2.360843523,0.020501378,0.295505141,0.272933234,8817/151/3082/4055/150/7099/1950/5319/5028/8324/56034/1139/1942/3340/3815/3965,16
GO:0007269,neurotransmitter secretion,7/360,144/18888,0.048611111,2.550462963,2.603334502,0.020585657,0.295505141,0.272933234,5413/9379/5028/815/2901/5582/79772,7
GO:0099643,signal release from synapse,7/360,144/18888,0.048611111,2.550462963,2.603334502,0.020585657,0.295505141,0.272933234,5413/9379/5028/815/2901/5582/79772,7
GO:0042743,hydrogen peroxide metabolic process,4/360,55/18888,0.072727273,3.815757576,2.914978275,0.020650578,0.295505141,0.272933234,4353/1536/10811/3048,4
GO:0044706,multi-multicellular organism process,9/360,212/18888,0.04245283,2.227358491,2.505047116,0.020765217,0.295505141,0.272933234,23764/6696/151/2354/552/150/51673/133/3965,9
GO:0010765,positive regulation of sodium ion transport,3/360,31/18888,0.096774194,5.077419355,3.167002426,0.020802243,0.295505141,0.272933234,5652/481/154043,3
GO:0033688,regulation of osteoblast proliferation,3/360,31/18888,0.096774194,5.077419355,3.167002426,0.020802243,0.295505141,0.272933234,4330/2623/4883,3
GO:0072525,pyridine-containing compound biosynthetic process,3/360,31/18888,0.096774194,5.077419355,3.167002426,0.020802243,0.295505141,0.272933234,4837/23498/8942,3
GO:0031589,cell-substrate adhesion,13/360,359/18888,0.036211699,1.899907149,2.399592,0.020814652,0.295505141,0.272933234,5054/10551/3655/7059/5800/6614/182/8324/79778/91663/8174/10395/1942,13
